Product ID,VN Name,EN Name,Brand,Category,Actual Price,Discount Price,Discount Rate,Variant,Star,Rating,Sold,Link
127218,[HSD 06/2025] Serum Balance Active Formula Cấp Nước Dưỡng Ẩm Da 30ml,Hyaluronic Deep Moisture Serum,Balance Active Formula,Clearance Sale,260000,104000,60,30ml,0.0,0,42.0,https://hasaki.vn/san-pham/hsd-06-2025-serum-balance-active-formula-cap-nuoc-duong-am-da-30ml-127218.html
100913,Sữa Rửa Mặt Hazeline Ngừa Mụn Dịu Nhẹ Matcha Tràm Trà 100g,,Hazeline,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,55500,49000,12,100g,5.0,9,89.0,https://hasaki.vn/san-pham/gel-rua-mat-hazeline-ngua-mun-diu-nhe-matcha-tram-tra-100g-100913.html
104339,"Combo Mặt Nạ Banobagi Dưỡng Sáng, Hỗ Trợ Nâng Cơ 30gx10",Stem Cell Vitamin Mask Whitening & Stretching Patch,Banobagi,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,242000,170000,30,10 miếng,4.8,19,26.0,https://hasaki.vn/san-pham/mat-na-banobagi-duong-sang-ho-tro-nang-co-hop-10-mieng-104339.html
108666,[Mini] Gel Rửa Mặt Bioderma Tạo Bọt Cho Da Nhạy Cảm 45ml,Sensibio Gel Moussant,Bioderma,Mini / Sample,135000,106000,21,45ml,5.0,10,41.0,https://hasaki.vn/san-pham/mini-gel-rua-mat-bioderma-tao-bot-cho-da-nhay-cam-45ml-108666.html
122256,Son Thỏi Espoir Kem Lì #5 Serenade - Màu Hồng Lạnh 0.9g,The Sleek Lipstick Cream Matte,Espoir,Trang Điểm / Trang Điểm Môi / Son Thỏi,481000,310000,36,0.9g,0.0,0,14.0,https://hasaki.vn/san-pham/son-thoi-espoir-5-serenade-mau-hong-lanh-0-9g-122256.html
136034,[HSD 09/2025] Dầu Gội Vichy Ngăn Ngừa & Giảm Rụng Tóc 200ml,Dercos Energy+ Aminexil Niacinamide Stimulating Shampoo Hairloss,Vichy,Clearance Sale,415000,289000,30,200ml,0.0,0,15.0,https://hasaki.vn/san-pham/hsd-09-2025-dau-goi-vichy-ngan-ngua-giam-rung-toc-200ml-136034.html
123508,Son Mịn Lì B.O.M #05 Whisky Brown - Đỏ Nâu 3.3g,Cloud Blur Lipstick,B.O.M,Trang Điểm / Trang Điểm Môi / Son Thỏi,328000,164000,50,3.3g,5.0,1,27.0,https://hasaki.vn/san-pham/son-min-li-b-o-m-05-whisky-brown-do-nau-3-3g-123508.html
100763,"Dầu Gội Gennie Bưởi Ngăn Rụng, Kích Thích Mọc Tóc 400ml",Natural Care Shampoo Conditioner  - Pomelo For Dry & Broken Hair,Gennie,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Dầu Gội,149000,94000,37,400ml,4.7,6,46.0,https://hasaki.vn/san-pham/dau-goi-gennie-pomelo-ngan-rung-kich-thich-moc-toc-400ml-100763.html
123288,"Serum Acnes Lab C15 Dưỡng Sáng, Mờ Thâm, Ngừa Lão Hóa 15ml","For Scar, DarkSpot & Wrinkles Treatment C15",Acnes,Chăm Sóc Da Mặt / Đặc Trị / Serum / Tinh Chất,415000,332000,20,15ml,5.0,7,13.0,https://hasaki.vn/san-pham/serum-acnes-c15-duong-sang-mo-tham-ngua-lao-hoa-15ml-123288.html
4002,Nước Xịt Khoáng Bio-essence Dưỡng Da Ẩm Mượt Mịn Màng 100ml,Bio-Water Energizing Water,Bio-essence,Chăm Sóc Da Mặt / Dưỡng Ẩm / Xịt Khoáng,192000,148000,23,100ml,4.8,8,30.0,https://hasaki.vn/san-pham/nuoc-xit-khoang-bio-essence-cap-am-lam-diu-da-100ml-4002.html
117149,Sữa Tắm Selsun Làm Sạch Và Kháng Khuẩn 150ml,Fungi Shower,Selsun,Chăm Sóc Cơ Thể / Sữa Tắm,119000,100000,16,150ml,0.0,0,43.0,https://hasaki.vn/san-pham/sua-tam-selsun-lam-sach-va-khang-khuan-150ml-117149.html
129896,Combo Cocoon Tẩy Da Chết Toàn Thân Cà Phê Đắk Lắk + Đường Thốt Nốt An Giang 200mlx2,Dak Lak Coffee + An Giang Palmyra Palm Sugar Body Polish,Cocoon,Chăm Sóc Cơ Thể / Tẩy Tế Bào Chết Body,290000,165000,43,2x200ml,0.0,0,27.0,https://hasaki.vn/san-pham/combo-cocoon-tay-da-chet-toan-than-ca-phe-dak-lak-duong-thot-not-an-giang-200mlx2-129896.html
99371,Lăn Khử Mùi Nivea Extra Brightening Sáng Mịn Tối Ưu 50ml,Extra Brightening,Nivea,Chăm Sóc Cơ Thể / Khử Mùi,92000,74000,20,50ml,0.0,0,58.0,https://hasaki.vn/san-pham/lan-ngan-mui-nivea-extra-brightening-sang-min-toi-uu-50ml-99371.html
84041,Combo La Roche-Posay Nước Tẩy Trang & Làm Dịu Da Thường,Micellar Water Ultra Sensitive Skin 400ml + Thermal Spring Water 50ml,La Roche-Posay,Chăm Sóc Da Mặt / Bộ Chăm Sóc Da Mặt,580000,429000,26,2 món,5.0,1,10.0,https://hasaki.vn/san-pham/combo-la-roche-posay-nuoc-tay-trang-cho-da-nhay-cam-400ml-xit-khoang-50ml-84041.html
124092,Combo Cocoon Nước Cân Bằng Sen Hậu Giang & Nước Tẩy Trang Bí Đao 140mlx2,Hau Giang Lotus Soothing Toner + Winter Melon Micellar Water,Cocoon,Chăm Sóc Da Mặt / Bộ Chăm Sóc Da Mặt,340000,429000,26,2x140ml,0.0,0,13.0,https://hasaki.vn/san-pham/combo-cocoon-nuoc-can-bang-sen-hau-giang-nuoc-tay-trang-bi-dao-140mlx2-124092.html
88633,Sữa Tắm Olay Tươi Mát Dài Lâu Lavender & Nước Bạch Dương 975ml,Fresh Outlash Birch Water & Lavender (Hàng Mỹ Nhập Khẩu Chính Hãng),Olay,Chăm Sóc Cơ Thể / Sữa Tắm,330000,429000,26,975ml,4.4,10,13.0,https://hasaki.vn/san-pham/sua-tam-olay-thanh-loc-da-nuoc-bach-duong-oai-huong-887ml-88633.html
84641,Tinh Chất Dưỡng Tóc Cocoon Hỗ Trợ Phục Hồi & Bảo Vệ 70ml,Inca Inchi Hair Repair Serum,Cocoon,Chăm Sóc Tóc Và Da Đầu / Dưỡng Tóc / Serum / Dầu Dưỡng Tóc,165000,132000,20,70ml,4.8,17,33.0,https://hasaki.vn/san-pham/serum-cocoon-ho-tro-phuc-hoi-toc-70ml-84641.html
29163,Serum Chống Nắng Dưỡng Thể Bioré Dưỡng Ẩm Vượt Trội 150ml,UV Anti-Pollution Body Care Serum Age Defense SPF 50+/PA+++,Bioré,Chăm Sóc Cơ Thể / Chống Nắng Cơ Thể,216000,138000,36,150ml,4.7,39,32.0,https://hasaki.vn/san-pham/serum-chong-nang-duong-the-biore-khang-bui-duong-am-sau-spf-50-pa-150ml-29163.html
94205,Băng Vệ Sinh Kotex Ban Đêm Mặt Bông Siêu Mỏng Cánh 35cm 8+1 Miếng,,Kotex,Chăm Sóc Cá Nhân / Chăm Sóc Phụ Nữ / Băng Vệ Sinh,42000,35000,17,8 miếng,0.0,0,122.0,https://hasaki.vn/san-pham/bang-ve-sinh-kotex-sieu-ban-dem-kho-thoang-35cm-8-mieng-94205.html
117492,Kem Dưỡng Da Tay innisfree Hương Nước Hoa 02 Fluffy Pink 30ml,My Perfumed Handcream,innisfree,Chăm Sóc Cơ Thể / Dưỡng Da Tay / Chân,110000,80000,27,30ml,0.0,0,54.0,https://hasaki.vn/san-pham/kem-duong-da-tay-innisfree-huong-nuoc-hoa-02-fluffy-pink-30ml-117492.html
118336,Bột Khử Mùi Cỏ Mềm Wings Up Giảm Tiết Mồ Hôi 25g,,Cỏ Mềm,Chăm Sóc Cơ Thể / Khử Mùi,115000,104000,10,25g,0.0,0,41.0,https://hasaki.vn/san-pham/bot-khu-mui-co-mem-wings-up-giam-tiet-mo-hoi-hoi-25g-118336.html
87331,Nước Súc Miệng Listerine Hơi Thở Thơm Mát Không Cay 750ml,Cool Mint Zero Alcohol Mouthwash,Listerine,Chăm Sóc Cá Nhân / Chăm Sóc Răng Miệng / Nước Súc Miệng,169000,129000,24,750ml,5.0,7,33.0,https://hasaki.vn/san-pham/nuoc-suc-mieng-listerine-hoi-tho-thom-mat-khong-cay-750ml-87331.html
108150,Xịt Thơm Miệng Loli And The Wolf Velvet Kiss Vị Dâu Rừng 20ml,Kissing Spray Version 2,Wolf On,Chăm Sóc Cá Nhân / Chăm Sóc Răng Miệng / Xịt Thơm Miệng,169000,129000,24,20ml,5.0,2,33.0,https://hasaki.vn/san-pham/xit-thom-mieng-loli-and-the-wolf-velvet-kiss-vi-dau-rung-20ml-108150.html
104635,Phấn Má Hồng Maybelline Mịn Lì Chuẩn Màu 10 Brave 4.5g,Fit Me Mono Blush 10 - Brave,Maybelline,Trang Điểm / Trang Điểm Mặt / Má Hồng,178000,135000,24,4.5g,5.0,2,32.0,https://hasaki.vn/san-pham/phan-ma-hong-maybelline-min-li-chuan-mau-10-brave-4-5g-104635.html
63747,Bút Tạo Khối Silkygirl 2 Đầu 01 Natural Light 8g,Photosharp Contour & Highlighter,Silkygirl,Trang Điểm / Trang Điểm Mặt / Tạo Khối / Highlight,238000,155000,35,01 Natural Light,4.7,7,28.0,https://hasaki.vn/san-pham/but-tao-khoi-2-dau-silkygirl-01-natural-light-8g-63747.html
109966,"Kem Dưỡng Ẩm Klairs Cho Da Khô, Nhạy Cảm 20ml",Rich Moist Soothing Cream,Klairs,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,95000,155000,35,20ml,0.0,0,45.0,https://hasaki.vn/san-pham/mini-kem-duong-am-klairs-cho-da-kho-nhay-cam-20ml-109966.html
83725,Bọt Cạo Râu Gillette Hương Chanh 175g,Foamy Shaving Foam #Lemon Lime,Gillette,Chăm Sóc Cá Nhân / Cạo Râu / Bọt Cạo Râu,102000,89000,13,175g,5.0,1,48.0,https://hasaki.vn/san-pham/bot-cao-rau-gillette-huong-chanh-175g-83725.html
42703,Mặt Nạ Purederm Sủi Bọt Thải Độc Da 20g,Deep Purifying Black O2 Bubble Mask,Purederm,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,45000,32000,29,20g,4.4,16,132.0,https://hasaki.vn/san-pham/mat-na-sui-bot-thai-doc-purederm-20g-42703.html
131900,Kềm Cắt Da Kềm Nghĩa Thép Chuyên Dụng Mạ Mờ D.401,,Kềm Nghĩa,Trang Điểm / Trang Điểm Móng / Dụng Cụ / Phụ Kiện Làm Móng,65000,64000,2,1 cái,5.0,2,66.0,https://hasaki.vn/san-pham/kem-cat-da-kem-nghia-thep-chuyen-dung-ma-mo-d401-131900.html
56863,Sữa Dưỡng Thể Cathy Doll Sáng Da 150ml,Ready 2 White Whitener Body Lotion,Cathy Doll,Chăm Sóc Cơ Thể / Dưỡng Thể,199000,64000,2,150ml,5.0,11,22.0,https://hasaki.vn/san-pham/sua-duong-the-trang-da-cathy-doll-150ml-56863.html
98775,Tinh Chất Chống Nắng d program Kiềm Dầu SPF 50 PA+++ 40ml,Allerdefense Essence N,dProgram,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,690000,450000,35,40ml,4.5,4,10.0,https://hasaki.vn/san-pham/tinh-chat-chong-nang-d-program-kiem-dau-spf-50-pa-40g-98775.html
102155,Combo 5 Mặt Nạ Hada Labo Tinh Chất Dưỡng Ẩm Da Cao Cấp 23g,Premium Hydrating Serum Mask,Hada Labo,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,195000,156000,20,5 miếng,0.0,0,27.0,https://hasaki.vn/san-pham/combo-5-mat-na-hada-labo-tinh-chat-duong-am-da-cao-cap-23g-102155.html
115549,Bàn Chải Điện P/S Sonic Expert Sạch Mảng Bám Tới 8X Màu Xanh,Sonic Expert,P/S,Chăm Sóc Cá Nhân / Chăm Sóc Răng Miệng / Bàn Chải Điện,650000,423000,35,,0.0,0,10.0,https://hasaki.vn/san-pham/ban-chai-dien-p-s-chuyen-gia-song-am-mau-xanh-mint-115549.html
127492,"Gel Dưỡng DrCeutics 5% Dual Urea Cấp Ẩm, Phục Hồi Da 50g",Dual Urea 5% Invisible Hydrating Gel,DrCeutics,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,165000,148000,10,50g,5.0,1,29.0,https://hasaki.vn/san-pham/gel-duong-drceutics-5-dual-urea-cap-am-phuc-hoi-da-50g-127492.html
121036,Kem Chống Nắng Embryolisse Chống UV Phổ Rộng 100ml,Crème Solaire SPF50 PA++++,Embryolisse,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,699000,449000,36,100ml,0.0,0,10.0,https://hasaki.vn/san-pham/kem-chong-nang-embryolisse-chong-uv-pho-rong-100ml-121036.html
102741,Kem Đánh Răng Colgate Optic White O2 Với Oxy Hoạt Tính 85g,Optic White O2 Active Oxygen Whitening,Colgate,Chăm Sóc Cá Nhân / Chăm Sóc Răng Miệng / Kem Đánh Răng,115000,90000,22,85g,0.0,0,47.0,https://hasaki.vn/san-pham/kem-danh-rang-colgate-optic-white-o2-voi-oxy-hoat-tinh-85g-102741.html
121096,"Kem Lót Catrice Dưỡng Ẩm Tươi Mát, Căng Bóng Da 30ml",The Hydrator Plump & Fresh Primer,Catrice,Trang Điểm / Trang Điểm Mặt / Kem Lót,239000,168000,30,30ml,0.0,0,25.0,https://hasaki.vn/san-pham/kem-lot-catrice-duong-am-tuoi-mat-cang-bong-da-30ml-121096.html
87731,Bộ Gội Xả Hairburst Giúp Tóc Mọc Dài Nhanh & Chắc Khỏe 350mlx2,Avocado & Coconut For Longer Stronger Hair,Hairburst,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Bộ Gội Xả,850000,600000,29,2 món,4.1,14,7.0,https://hasaki.vn/san-pham/bo-dau-goi-dau-xa-hairburst-ho-tro-moc-toc-350ml-x-2-mon-87731.html
29136,Serum Chống Nắng Dưỡng Thể Bioré Sáng Mịn Mát Lạnh 50ml,UV Anti-Pollution Body Care Serum Refresh Bright SPF 50+/PA+++,Bioré,Chăm Sóc Cơ Thể / Chống Nắng Cơ Thể,79000,67000,15,50ml,4.7,39,63.0,https://hasaki.vn/san-pham/serum-chong-nang-duong-the-biore-khang-bui-sang-min-mat-lanh-spf-50-pa-50ml-29136.html
125620,Son Dưỡng Judydoll Có Màu Cấp Ẩm - 09 Đỏ Kẹo Hồ Lô 3g,Watery Glow Lipstick,Judydoll,Trang Điểm / Trang Điểm Môi / Son Dưỡng Môi,252000,214000,15,09,5.0,1,20.0,https://hasaki.vn/san-pham/son-duong-judydoll-co-mau-cap-am-09-do-keo-ho-lo-3g-125620.html
100915,Sữa Rửa Mặt Hazeline Giảm Mụn Chiết Xuất Nghệ Hoa Cúc 100g,,Hazeline,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,54500,46000,16,100g,5.0,9,91.0,https://hasaki.vn/san-pham/sua-rua-mat-hazeline-chiet-xuat-nghe-hoa-cuc-100g-100915.html
117195,"Kem Mắt Tia'm Giảm Nếp Nhăn, Mờ Quầng Thâm, Tái Tạo Da 30ml",Vita A Bakuchiol Firming Eye Cream,TIA'M,,499000,299000,40,30ml,0.0,0,14.0,https://hasaki.vn/san-pham/kem-mat-tia-m-giam-nep-nhan-mo-quang-tham-tai-tao-da-30ml-117195.html
18612,Combo 2 Hộp Bông Đắp Dưỡng Silcot Miếng Đôi 40 Miếng,Uruuru Cotton,Silcot,Chăm Sóc Da Mặt / Dụng Cụ / Phụ Kiện Chăm Sóc Da / Bông Tẩy Trang,110000,82000,25,80 miếng,5.0,4,51.0,https://hasaki.vn/san-pham/bo-2-hop-bong-dap-duong-silcot-mieng-doi-40-mieng-18612.html
93061,Combo Xịt Khoáng Avène Cấp Nước Dịu Da 300ml + 50ml,Thermal Spring Water,Avène,Chăm Sóc Da Mặt / Dưỡng Ẩm / Xịt Khoáng,537000,418000,22,2 chai,0.0,0,10.0,https://hasaki.vn/san-pham/combo-xit-khoang-avene-cap-nuoc-diu-da-300ml-tang-50ml-93061.html
96515,Mặt Nạ Mediheal Hỗ Trợ Làm Dịu Da 20ml,Double Calming Water Mask,Mediheal,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,30000,15000,50,20l,5.0,5,278.0,https://hasaki.vn/san-pham/mat-na-mediheal-double-calming-lam-diu-phuc-hoi-da-mun-20ml-96515.html
103031,Xịt Khử Mùi X-Men For Boss Luxury Sang Trọng Tinh Tế 150ml,Perfumed Deo Spray,X-Men For Boss,Chăm Sóc Cơ Thể / Khử Mùi,117000,93000,21,150ml,0.0,0,45.0,https://hasaki.vn/san-pham/xit-khu-mui-x-men-for-boss-luxury-sang-trong-tinh-te-150ml-103031.html
106945,Sữa Rửa Mặt Cho Nam Uno Tạo Bọt Sạch Nhờn Cho Da Dầu 130g,Whip Wash Black,UNO,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,119000,117000,2,130g,5.0,1,36.0,https://hasaki.vn/san-pham/sua-rua-mat-uno-tao-bot-sach-nhon-cho-da-dau-130g-106945.html
15273,Dao Cạo Chân Mày Kai Groom Eyebrow Razor 1 Cây,Groom! Eyebrow Razer,KAI,Trang Điểm / Dụng Cụ Trang Điểm / Nhíp / Dao Cạo,25000,13000,48, 1 cây,5.0,12,321.0,https://hasaki.vn/san-pham/dao-cao-chan-may-kai-1-cay1-15273.html
111018,"Son Dưỡng LipIce Hương Trà Dâu, Màu Đỏ Cam 2.4g",Sheer Color Q Strawberry Tea,LipIce,Trang Điểm / Trang Điểm Môi / Son Dưỡng Môi,86500,64000,26,2.4g,4.9,16,65.0,https://hasaki.vn/san-pham/son-duong-lipice-huong-tra-dau-mau-do-cam-24g-111018.html
103027,Dầu Gội X-Men For Boss Intense Hương Trầm Nội Lực 850g,Perfumed Shampoo,X-Men For Boss,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Dầu Gội,248000,198000,20,850g,0.0,0,21.0,https://hasaki.vn/san-pham/dau-goi-x-men-for-boss-intense-huong-tram-noi-luc-850g-103027.html
91951,Gel Tạo Kiểu Tóc Double Rich Giữ Nếp Tóc Uốn 250ml,Hair Gel Strong Hold,Double Rich,Chăm Sóc Tóc Và Da Đầu / Sản Phẩm Tạo Kiểu Tóc,80000,68000,15,250ml,4.5,6,61.0,https://hasaki.vn/san-pham/gel-tao-kieu-double-rich-strong-giu-nep-uon-toc-250ml-91951.html
68868,Son Dưỡng LipIce Hiệu Chỉnh Sắc Môi - Cam Đào 2.4g,Sheer Color - Orange,LipIce,Trang Điểm / Trang Điểm Môi / Son Dưỡng Môi,81000,80000,1,2.4g,4.8,17,52.0,https://hasaki.vn/san-pham/son-duong-lipice-co-mau-tu-nhien-orange-cam-dao-2-4g-68868.html
75402,Nước Hoa Nam Gota Iconic Eau de Parfum 50ml,Iconic Perfume For Men Eau de Parfum,Gota,Nước Hoa / Nước Hoa Nam,326000,243000,25,50ml,4.6,11,18.0,https://hasaki.vn/san-pham/nuoc-hoa-nam-gota-iconic-50ml-75402.html
2719,Tẩy Da Chết Paula’s Choice 5% AHA Cho Da Thường Khô 50ml,Resist Daily Smoothing Treatment 5% AHA,Paula's Choice,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Tế Bào Chết Da Mặt,949000,668000,30,50ml,5.0,33,7.0,https://hasaki.vn/san-pham/tay-da-chet-paula-s-choice-5-aha-cho-da-thuong-kho-50ml-2719.html
105339,Phấn Nước B.O.M Che Khuyết Điểm #21 Tông Trắng Sáng 15g,Cover Flex Cushion SPF 50+ PA+++ #21N Ivory,B.O.M,Trang Điểm / Trang Điểm Mặt / Phấn Nước Cushion,648000,647000,30,15g,4.9,11,7.0,https://hasaki.vn/san-pham/phan-nuoc-b-o-m-che-khuyet-diem-21n-ivory-tong-sang-15g-105339.html
135661,Son Lì B.O.M 808 Đỏ Đất (Bản Giới Hạn 2024) 3.1g,My Lipstick - 808 My Warm Red (Limited Edition 2024),B.O.M,Trang Điểm / Trang Điểm Môi / Son Thỏi,348000,278000,20,808 My Warm Red,0.0,0,15.0,https://hasaki.vn/san-pham/son-li-b-o-m-808-do-dat-ban-gioi-han-2024-3-1g-135661.html
103995,Combo 10 Mặt Nạ Kem BNBG Cấp Ẩm Đa Tầng 30ml,Vita Derma Moisture Cream Mask,BNBG,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,380000,193000,49,10 miếng,5.0,4,22.0,https://hasaki.vn/san-pham/combo-10-mat-na-kem-bnbg-cap-am-da-tang-30ml-103995.html
118324,Bọt Vệ Sinh Phụ Nữ Cỏ Mềm Mây Hồng Trầu Không 150ml,,Cỏ Mềm,Chăm Sóc Cá Nhân / Chăm Sóc Phụ Nữ / Dung Dịch Vệ Sinh,170000,153000,10,150ml,0.0,0,27.0,https://hasaki.vn/san-pham/bot-ve-sinh-phu-nu-co-mem-may-hong-trau-khong-150ml-118324.html
117283,Son Kem Lì Colorkey O302 Cam Ánh Hồng 1.8g,Soft Matte Water Tint,Colorkey,Trang Điểm / Trang Điểm Môi / Son Kem / Tint,198000,130000,34,1.8g,5.0,3,32.0,https://hasaki.vn/san-pham/son-kem-li-colorkey-o302-cam-anh-hong-18g-117283.html
3692,Dầu Gội Khô Evoluderm 200ml,Purifying Dry Shampoo,Evoluderm,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Dầu Gội Khô,215000,129000,40,200ml,4.5,4,32.0,https://hasaki.vn/san-pham/dau-goi-kho-evoluderm-200ml-3692.html
135816,Sáp Khử Mùi Secret Giảm Tiết Mồ Hôi Hương Phấn Thơm 45g,24 Hr Invisible Solid #Powder Fresh (Hàng Mỹ Nhập Khẩu Chính Hãng),Secret,Chăm Sóc Cơ Thể / Khử Mùi,125000,129000,40,45g,0.0,0,33.0,https://hasaki.vn/san-pham/sap-khu-mui-secret-giam-tiet-mo-hoi-huong-phan-thom-45g-135816.html
96217,Sữa Tắm St.Ives Dưỡng Ẩm Da Yến Mạch & Bơ Hạt Mỡ 473ml,Oatmeal & Shea Butter Soothing Body Wash (New Packaging),St.Ives,Chăm Sóc Cơ Thể / Sữa Tắm,158000,147000,7,473ml,4.6,14,28.0,https://hasaki.vn/san-pham/sua-tam-st-ives-yen-mach-bo-hat-mo-duong-am-da-473ml-96217.html
115571,"Serum Chống Nắng L'Oreal Phổ Rộng Mỏng Nhẹ, Bảo Vệ Da 30ml",UV Defender Sun-Repair Invisible Serum SPF 50+ PA++++,L'Oreal,,429000,253000,41,30ml,4.1,38,17.0,https://hasaki.vn/san-pham/serum-chong-nang-l-oreal-pho-rong-mong-nhe-bao-ve-da-30ml-115571.html
94271,Thực Phẩm Bảo Vệ Sức Khỏe DHC Dạng Viên Uống Vitamin B Tổng Hợp 30 Ngày,Vitamin B Mix 30 Days,DHC,Thực Phẩm Chức Năng / Hỗ Trợ Sức Khỏe / Vitamin / Khoáng Chất,110000,85000,23,60 viên,0.0,0,49.0,https://hasaki.vn/san-pham/vien-uong-vitamin-b-tong-hop-dhc-vitamin-b-mix-30-ngay-94271.html
100237,Sữa Tắm Nước Hoa Tesori d'Oriente Hy Lạp Cổ Đại 500ml,Shower Cream #Black Rose And Labdanum,Tesori d'Oriente,,275000,205000,25,500ml,3.8,10,20.0,https://hasaki.vn/san-pham/sua-tam-nuoc-hoa-tesori-d-oriente-hy-lap-co-dai-500ml-100237.html
121692,"Bộ Vichy Hỗ Trợ Mờ Nám, Giảm Thâm, Dưỡng Sáng Da 3 Món",LiftActiv B3 Serum Dark Spots & Wrinkles 30ml + Capital Soleil UV Age Daily SPF 50 15ml + Liftactiv Collagen Specialist 15ml,Vichy,Chăm Sóc Da Mặt / Bộ Chăm Sóc Da Mặt,1250000,1025000,18,3 món,0.0,0,4.0,https://hasaki.vn/san-pham/bo-vichy-ho-tro-mo-nam-giam-tham-duong-sang-da-3-mon-121692.html
106193,Nước Hoa Vùng Kín Foellie Hương Hoa Nhài Bản Giới Hạn 5ml,Inner Perfume #Eau De Venus,Foellie,Nước Hoa / Nước Hoa Vùng Kín,350000,164000,53,5ml,4.8,17,25.0,https://hasaki.vn/san-pham/nuoc-hoa-vung-kin-foellie-huong-hoa-nhai-ban-gioi-han-5ml-106193.html
4146,Cây Nặn Mụn Vacosi 2 Đầu NM01,Pimple Popper,Vacosi,Chăm Sóc Da Mặt / Dụng Cụ / Phụ Kiện Chăm Sóc Da / Dụng Cụ Chăm Sóc Khác,19000,15000,21, 1 cây,5.0,4,273.0,https://hasaki.vn/san-pham/cay-nan-mun-vacosi-2-dau-nm01-4146.html
135781,"Combo L'Oreal Serum Sáng Da, Mờ Thâm Mụn (Mới) + Kem Dưỡng Sáng Mịn Mờ Thâm Nám Ban Ngày 30ml+50ml",Glycolic Bright Melasyl 8% [Melasyl+Glycolic+Niacinamide] + Glycolic-Bright Glowing Cream Day SPF 17,L'Oreal,,838000,585000,30,30ml+50ml,0.0,0,7.0,https://hasaki.vn/san-pham/combo-l-oreal-serum-sang-da-mo-tham-mun-moi-kem-duong-sang-min-mo-tham-nam-ban-ngay-30ml-50ml-135781.html
118668,Combo Thực Phẩm Bảo Vệ Sức Khoẻ DHC Dạng Viên Uống Kẽm (30 Ngày) + Rau Củ Tổng Hợp (30 Ngày),Zinc (30 Days) + Perfect Vegetable - Premium Japanese Harvest (30 Days),DHC,Thực Phẩm Chức Năng / Hỗ Trợ Sức Khỏe / Vitamin / Khoáng Chất,390000,315000,19,2 món,0.0,0,13.0,https://hasaki.vn/san-pham/combo-vien-uong-dhc-zinc-bo-sung-kem-goi-30-vien-rau-cu-qua-tong-hop-premium-120-vien-118668.html
89265,Sữa Dưỡng Thể Hatomugi Làm Sáng Da Chiết Xuất Ý Dĩ 250ml,Reihaku Hatomugi Body Lotion,Hatomugi,Chăm Sóc Cơ Thể / Dưỡng Thể,159000,65000,59,250ml,4.3,46,63.0,https://hasaki.vn/san-pham/sua-duong-the-hatomugi-duong-sang-da-250ml-89265.html
130440,Son Dưỡng Judydoll Có Màu Cấp Ẩm - 06 Hồng Trà Hổ Phách 3g,Watery Glow Lipstick,Judydoll,Trang Điểm / Trang Điểm Môi / Son Dưỡng Môi,252000,214000,15,06,5.0,1,20.0,https://hasaki.vn/san-pham/son-duong-judydoll-co-mau-cap-am-06-hong-tra-ho-phach-3g-130440.html
106589,Tinh Chất Chống Nắng Eucerin Nâng Tông & Dưỡng Sáng Da 30ml,Ultra Protection Sun Tone Up SPF50+ PA++++,Eucerin,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,649000,584000,10,30ml,5.0,1,7.0,https://hasaki.vn/san-pham/tinh-chat-chong-nang-eucerin-nang-tong-duong-sang-da-30ml-106589.html
104347,Combo Mặt Nạ Banobagi Cấp Ẩm Da Căng Bóng 30gx10,Super Collagen Mask Aqua Moisturizing,Banobagi,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,242000,170000,30,10 miếng,4.8,6,24.0,https://hasaki.vn/san-pham/mat-na-banobagi-aqua-cap-am-da-cang-bong-hop-10-mieng-104347.html
114841,Kem Dưỡng Obagi Cấp Ẩm Giàu Dưỡng Chất 48g,Hydrate Luxe Moisture-Rich Cream,Obagi,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,1700000,1359000,20,48g,0.0,0,3.0,https://hasaki.vn/san-pham/kem-duong-obagi-cap-am-giau-duong-chat-48g-114841.html
